cycle,phase,time_s,node_id,ux,uy
200,PHASE_DISCHARGE,1800,827,-1.409429160866e-26,-8.091602640656e-27
200,PHASE_DISCHARGE,1800,828,-6.474427659514e-28,-4.511665000247e-28
200,PHASE_DISCHARGE,1800,829,-2.521047304420e-29,-2.126388669182e-29
200,PHASE_DISCHARGE,1800,830,-8.054341445894e-31,-8.327026308338e-31
200,PHASE_DISCHARGE,1800,831,-1.948178284963e-32,-2.594137919868e-32
200,PHASE_DISCHARGE,1800,832,-2.557245590231e-34,-5.615409978624e-34
200,PHASE_DISCHARGE,1800,833,5.125654118822e-36,-2.643059858707e-36
200,PHASE_DISCHARGE,1800,834,4.922901176688e-37,4.751485262523e-37
200,PHASE_DISCHARGE,1800,835,2.017403835405e-38,2.938506332002e-38
200,PHASE_DISCHARGE,1800,836,5.959289047111e-40,1.144625858171e-39
200,PHASE_DISCHARGE,1800,837,1.389424638530e-41,3.481752792859e-41
200,PHASE_DISCHARGE,1800,838,2.607272410557e-43,8.798956044476e-43
200,PHASE_DISCHARGE,1800,839,3.862907849764e-45,1.897356685717e-44
200,PHASE_DISCHARGE,1800,840,4.130515757408e-47,3.540075339397e-46
200,PHASE_DISCHARGE,1800,841,1.904860404688e-49,1.020055320086e-47
200,PHASE_DISCHARGE,1800,842,-4.033039987992e-47,6.754239184824e-46
200,PHASE_DISCHARGE,1800,843,-5.507725919244e-45,3.970416701265e-44
200,PHASE_DISCHARGE,1800,844,-4.542873122041e-43,2.071236373037e-42
200,PHASE_DISCHARGE,1800,845,-2.899884848065e-41,9.583166753291e-41
200,PHASE_DISCHARGE,1800,846,-1.531368815932e-39,3.929511212971e-39
200,PHASE_DISCHARGE,1800,847,-6.876171143799e-38,1.426515746749e-37
200,PHASE_DISCHARGE,1800,848,-2.661167412556e-36,4.578776801615e-36
200,PHASE_DISCHARGE,1800,849,-8.941166952984e-35,1.297220010582e-34
200,PHASE_DISCHARGE,1800,850,-2.617764507528e-33,3.236686130754e-33
200,PHASE_DISCHARGE,1800,851,-6.687825807152e-32,7.091459004536e-32
200,PHASE_DISCHARGE,1800,852,-1.490096835587e-30,1.358984295384e-30
200,PHASE_DISCHARGE,1800,853,-2.887798624754e-29,2.265748064724e-29
200,PHASE_DISCHARGE,1800,854,-4.841144355803e-28,3.261925491590e-28
200,PHASE_DISCHARGE,1800,855,-6.948458488630e-27,4.011642032878e-27
200,PHASE_DISCHARGE,1800,856,-8.370524261878e-26,4.148110363589e-26
200,PHASE_DISCHARGE,1800,857,-8.100825382100e-25,3.522532517816e-25
200,PHASE_DISCHARGE,1800,858,-5.540990610495e-24,2.383518452670e-24
200,PHASE_DISCHARGE,1800,859,-1.035130215002e-23,1.290577593879e-23
200,PHASE_DISCHARGE,1800,860,4.098883261008e-22,7.669937955324e-23
200,PHASE_DISCHARGE,1800,861,8.185530637273e-21,9.526124770899e-22
200,PHASE_DISCHARGE,1800,862,1.006830990542e-19,1.545284407884e-20
200,PHASE_DISCHARGE,1800,863,9.628509364289e-19,2.062934945264e-19
200,PHASE_DISCHARGE,1800,864,7.636851235979e-18,2.180937871618e-18
200,PHASE_DISCHARGE,1800,865,5.162152238439e-17,1.880277469826e-17
200,PHASE_DISCHARGE,1800,866,3.015336208445e-16,1.356258446924e-16
200,PHASE_DISCHARGE,1800,867,1.534079790784e-15,8.329459340871e-16
200,PHASE_DISCHARGE,1800,868,6.829811393356e-15,4.407399148220e-15
200,PHASE_DISCHARGE,1800,869,2.668293980101e-14,2.025755690419e-14
200,PHASE_DISCHARGE,1800,870,9.161758167138e-14,8.134882494033e-14
200,PHASE_DISCHARGE,1800,871,2.766078667980e-13,2.866240920009e-13
200,PHASE_DISCHARGE,1800,872,7.340289782990e-13,8.888750993792e-13
200,PHASE_DISCHARGE,1800,873,1.709683498492e-12,2.432056881313e-12
200,PHASE_DISCHARGE,1800,874,3.485883306689e-12,5.881779910814e-12
200,PHASE_DISCHARGE,1800,875,6.193540111228e-12,1.259106065555e-11
200,PHASE_DISCHARGE,1800,876,9.516787817892e-12,2.388425547519e-11
200,PHASE_DISCHARGE,1800,877,1.247800190125e-11,4.018131346950e-11
200,PHASE_DISCHARGE,1800,878,1.360020843676e-11,5.998973229432e-11
200,PHASE_DISCHARGE,1800,879,1.158762204360e-11,7.951916045346e-11
200,PHASE_DISCHARGE,1800,880,6.224599494455e-12,9.361478016749e-11
200,PHASE_DISCHARGE,1800,881,-1.172959559823e-12,9.789729475482e-11
200,PHASE_DISCHARGE,1800,882,-8.245464337961e-12,9.094311628024e-11
200,PHASE_DISCHARGE,1800,883,-1.279797567412e-11,7.504211354141e-11
200,PHASE_DISCHARGE,1800,884,-1.389370211419e-11,5.498972605538e-11
200,PHASE_DISCHARGE,1800,885,-1.209733978776e-11,3.577187200094e-11
200,PHASE_DISCHARGE,1800,886,-8.846464093003e-12,2.064698765263e-11
200,PHASE_DISCHARGE,1800,887,-5.548816929153e-12,1.056609273437e-11
200,PHASE_DISCHARGE,1800,888,-3.018994105501e-12,4.789615976292e-12
200,PHASE_DISCHARGE,1800,889,-1.434151603369e-12,1.920758199045e-12
200,PHASE_DISCHARGE,1800,890,-5.971928230424e-13,6.803298159739e-13
200,PHASE_DISCHARGE,1800,891,-2.184941690864e-13,2.123748122102e-13
200,PHASE_DISCHARGE,1800,892,-7.032396904313e-14,5.825946909930e-14
200,PHASE_DISCHARGE,1800,893,-1.991813591222e-14,1.398903458124e-14
200,PHASE_DISCHARGE,1800,894,-4.961993185657e-15,2.923677218061e-15
200,PHASE_DISCHARGE,1800,895,-1.085692536302e-15,5.274568272623e-16
200,PHASE_DISCHARGE,1800,896,-2.080993228575e-16,8.107535432829e-17
200,PHASE_DISCHARGE,1800,897,-3.479134012029e-17,1.038165740293e-17
200,PHASE_DISCHARGE,1800,898,-5.037399429988e-18,1.059009967975e-18
200,PHASE_DISCHARGE,1800,899,-6.238873370301e-19,7.665668704635e-20
200,PHASE_DISCHARGE,1800,900,-6.455654400480e-20,2.128663126096e-21
200,PHASE_DISCHARGE,1800,901,-5.291434141580e-21,-3.555534641316e-22
200,PHASE_DISCHARGE,1800,902,-2.896740272666e-22,-6.150989704262e-23
200,PHASE_DISCHARGE,1800,903,8.582560458643e-26,-3.796748271169e-24
200,PHASE_DISCHARGE,1800,904,2.481590410362e-24,2.566919962771e-25
200,PHASE_DISCHARGE,1800,905,3.847162498995e-25,9.771409718634e-26
200,PHASE_DISCHARGE,1800,906,3.988860154198e-26,1.453597689193e-26
200,PHASE_DISCHARGE,1800,907,3.274432946650e-27,1.537550064326e-27
200,PHASE_DISCHARGE,1800,908,2.242968926594e-28,1.296441881522e-28
200,PHASE_DISCHARGE,1800,909,1.311825816402e-29,9.109145649552e-30
200,PHASE_DISCHARGE,1800,910,6.627814547018e-31,5.453926535675e-31
200,PHASE_DISCHARGE,1800,911,2.910988255947e-32,2.818957501855e-32
200,PHASE_DISCHARGE,1800,912,1.115004680665e-33,1.268241830562e-33
200,PHASE_DISCHARGE,1800,913,3.728506433448e-35,4.994306278365e-35
200,PHASE_DISCHARGE,1800,914,1.087567729670e-36,1.728307709133e-36
200,PHASE_DISCHARGE,1800,915,2.759121071438e-38,5.270948644994e-38
200,PHASE_DISCHARGE,1800,916,6.052348196866e-40,1.419741624947e-39
200,PHASE_DISCHARGE,1800,917,1.135443263520e-41,3.382878584225e-41
200,PHASE_DISCHARGE,1800,918,1.783380355199e-43,7.139293557089e-43
200,PHASE_DISCHARGE,1800,919,2.235611959021e-45,1.335738284140e-44
200,PHASE_DISCHARGE,1800,920,1.932567680547e-47,2.217109499942e-46
200,PHASE_DISCHARGE,1800,921,2.652909903017e-50,3.266401079144e-48
200,PHASE_DISCHARGE,1800,922,-7.250391495154e-48,1.147712562851e-46
200,PHASE_DISCHARGE,1800,923,-8.498712426494e-46,6.049321370131e-45
200,PHASE_DISCHARGE,1800,924,-6.058594152116e-44,2.771171325082e-43
200,PHASE_DISCHARGE,1800,925,-3.252168064345e-42,1.091754828842e-41
200,PHASE_DISCHARGE,1800,926,-1.371062585319e-40,3.630112416401e-40
200,PHASE_DISCHARGE,1800,927,-4.453635823102e-39,9.798424677428e-39
200,PHASE_DISCHARGE,1800,928,-9.863949378148e-38,1.933316664424e-37
200,PHASE_DISCHARGE,1800,929,-4.837418693881e-37,1.576201997727e-36
200,PHASE_DISCHARGE,1800,930,8.272902638974e-35,-7.344030228744e-35
200,PHASE_DISCHARGE,1800,931,5.084814674597e-33,-4.535376179977e-33
200,PHASE_DISCHARGE,1800,932,1.952784794207e-31,-1.550601513563e-31
200,PHASE_DISCHARGE,1800,933,5.829604427508e-30,-4.008303747502e-30
200,PHASE_DISCHARGE,1800,934,1.441128844461e-28,-8.432077431010e-29
200,PHASE_DISCHARGE,1800,935,3.032464457277e-27,-1.481559315186e-27
200,PHASE_DISCHARGE,1800,936,5.511221141067e-26,-2.191190757619e-26
200,PHASE_DISCHARGE,1800,937,8.726345439405e-25,-2.715814187377e-25
200,PHASE_DISCHARGE,1800,938,1.210541208816e-23,-2.765168538389e-24
200,PHASE_DISCHARGE,1800,939,1.476858430701e-22,-2.188547314611e-23
200,PHASE_DISCHARGE,1800,940,1.588801332034e-21,-1.105133250284e-22
200,PHASE_DISCHARGE,1800,941,1.510091551964e-20,1.267249232011e-22
200,PHASE_DISCHARGE,1800,942,1.269812691289e-19,1.099289706911e-20
200,PHASE_DISCHARGE,1800,943,9.455962600335e-19,1.568907877559e-19
200,PHASE_DISCHARGE,1800,944,6.240114972079e-18,1.544026508358e-18
200,PHASE_DISCHARGE,1800,945,3.650714601295e-17,1.212944671912e-17
200,PHASE_DISCHARGE,1800,946,1.893818857111e-16,7.985509860685e-17
200,PHASE_DISCHARGE,1800,947,8.710735610548e-16,4.505636884178e-16
200,PHASE_DISCHARGE,1800,948,3.551475786844e-15,2.205416803700e-15
200,PHASE_DISCHARGE,1800,949,1.282842274658e-14,9.434174353990e-15
200,PHASE_DISCHARGE,1800,950,4.101964615031e-14,3.543798503176e-14
200,PHASE_DISCHARGE,1800,951,1.159702001390e-13,1.172721784853e-13
200,PHASE_DISCHARGE,1800,952,2.894022178881e-13,3.426640927840e-13
200,PHASE_DISCHARGE,1800,953,6.359424225672e-13,8.855054517844e-13
200,PHASE_DISCHARGE,1800,954,1.226300667043e-12,2.026097414413e-12
200,PHASE_DISCHARGE,1800,955,2.064495940878e-12,4.107894108646e-12
200,PHASE_DISCHARGE,1800,956,3.010167875420e-12,7.383942542301e-12
200,PHASE_DISCHARGE,1800,957,3.750311285640e-12,1.177018387342e-11
200,PHASE_DISCHARGE,1800,958,3.892074354741e-12,1.663890492892e-11
200,PHASE_DISCHARGE,1800,959,3.174859336970e-12,2.085646951104e-11
200,PHASE_DISCHARGE,1800,960,1.678168820756e-12,2.317193785437e-11
200,PHASE_DISCHARGE,1800,961,-1.489623947166e-13,2.280402449317e-11
200,PHASE_DISCHARGE,1800,962,-1.700880946144e-12,1.986004567018e-11
200,PHASE_DISCHARGE,1800,963,-2.536418056198e-12,1.528607683785e-11
200,PHASE_DISCHARGE,1800,964,-2.579089454583e-12,1.037926806380e-11
200,PHASE_DISCHARGE,1800,965,-2.074646202793e-12,6.201424897810e-12
200,PHASE_DISCHARGE,1800,966,-1.382589929984e-12,3.248713742845e-12
200,PHASE_DISCHARGE,1800,967,-7.770074604044e-13,1.484379945379e-12
200,PHASE_DISCHARGE,1800,968,-3.700692255618e-13,5.867901842218e-13
200,PHASE_DISCHARGE,1800,969,-1.486885623805e-13,1.980235064255e-13
200,PHASE_DISCHARGE,1800,970,-4.954135109218e-14,5.565610284790e-14
200,PHASE_DISCHARGE,1800,971,-1.309310899764e-14,1.233394950226e-14
200,PHASE_DISCHARGE,1800,972,-2.383976587213e-15,1.812970735495e-15
200,PHASE_DISCHARGE,1800,973,-7.838274783256e-17,-2.609367446706e-18
200,PHASE_DISCHARGE,1800,974,1.554888631070e-16,-1.097010479668e-16
200,PHASE_DISCHARGE,1800,975,8.029530150391e-17,-4.407479881575e-17
200,PHASE_DISCHARGE,1800,976,2.645680760812e-17,-1.158679585523e-17
200,PHASE_DISCHARGE,1800,977,6.826240247547e-18,-2.330848997454e-18
200,PHASE_DISCHARGE,1800,978,1.464696500334e-18,-3.699916156216e-19
200,PHASE_DISCHARGE,1800,979,2.682745460603e-19,-4.518805804654e-20
200,PHASE_DISCHARGE,1800,980,4.252455755631e-20,-3.705304682756e-21
200,PHASE_DISCHARGE,1800,981,5.880867806516e-21,-4.308293043494e-23
200,PHASE_DISCHARGE,1800,982,7.131983537264e-22,5.145020059533e-23
200,PHASE_DISCHARGE,1800,983,7.610678461118e-23,1.159460291883e-23
200,PHASE_DISCHARGE,1800,984,7.162815325681e-24,1.678842727080e-24
200,PHASE_DISCHARGE,1800,985,5.954876001929e-25,1.902102761882e-25
200,PHASE_DISCHARGE,1800,986,4.377604519078e-26,1.789476376562e-26
200,PHASE_DISCHARGE,1800,987,2.847320279069e-27,1.435149536275e-27
200,PHASE_DISCHARGE,1800,988,1.638983563040e-28,9.950682309291e-29
200,PHASE_DISCHARGE,1800,989,8.348421975253e-30,6.015329192757e-30
200,PHASE_DISCHARGE,1800,990,3.761173826218e-31,3.187820609784e-31
200,PHASE_DISCHARGE,1800,991,1.497447380424e-32,1.486556937558e-32
200,PHASE_DISCHARGE,1800,992,5.261221924504e-34,6.116111433978e-34
200,PHASE_DISCHARGE,1800,993,1.627892412054e-35,2.224402811076e-35
200,PHASE_DISCHARGE,1800,994,4.422099640039e-37,7.161644923276e-37
200,PHASE_DISCHARGE,1800,995,1.049712117542e-38,2.043281782849e-38
200,PHASE_DISCHARGE,1800,996,2.161546541647e-40,5.169995113916e-40
200,PHASE_DISCHARGE,1800,997,3.813740695239e-42,1.160723194527e-41
200,PHASE_DISCHARGE,1800,998,5.633957623124e-44,2.313076341389e-43
200,PHASE_DISCHARGE,1800,999,6.620574788427e-46,4.092094388367e-45
200,PHASE_DISCHARGE,1800,1000,5.275396842396e-48,6.426842487038e-47
200,PHASE_DISCHARGE,1800,1001,3.065393260170e-51,-1.165569045399e-49
200,PHASE_DISCHARGE,1800,1002,1.193776245334e-48,-1.255787168600e-47
200,PHASE_DISCHARGE,1800,1003,1.763695984235e-46,-1.034959623710e-45
200,PHASE_DISCHARGE,1800,1004,1.756611352402e-44,-7.032777876435e-44
200,PHASE_DISCHARGE,1800,1005,1.353465295171e-42,-4.061573109028e-42
200,PHASE_DISCHARGE,1800,1006,8.534964973397e-41,-2.023978709947e-40
200,PHASE_DISCHARGE,1800,1007,4.533532936787e-39,-8.777090165794e-39
200,PHASE_DISCHARGE,1800,1008,2.062578439378e-37,-3.329044738745e-37
200,PHASE_DISCHARGE,1800,1009,8.122897025331e-36,-1.107701158586e-35
200,PHASE_DISCHARGE,1800,1010,2.788802400727e-34,-3.238780719039e-34
200,PHASE_DISCHARGE,1800,1011,8.388635213163e-33,-8.326652219990e-33
200,PHASE_DISCHARGE,1800,1012,2.218699403263e-31,-1.881754698307e-31
200,PHASE_DISCHARGE,1800,1013,5.173733915872e-30,-3.733435369231e-30
200,PHASE_DISCHARGE,1800,1014,1.065834647037e-28,-6.486735874070e-29
200,PHASE_DISCHARGE,1800,1015,1.942811601613e-27,-9.828105253975e-28
200,PHASE_DISCHARGE,1800,1016,3.137226634836e-26,-1.289268395884e-26
200,PHASE_DISCHARGE,1800,1017,4.491936497444e-25,-1.446225807845e-25
200,PHASE_DISCHARGE,1800,1018,5.706828831843e-24,-1.354438659781e-24
200,PHASE_DISCHARGE,1800,1019,6.436504208695e-23,-1.002780786720e-23
200,PHASE_DISCHARGE,1800,1020,6.446892462586e-22,-4.913438576515e-23
200,PHASE_DISCHARGE,1800,1021,5.735683894232e-21,1.395544224426e-23
200,PHASE_DISCHARGE,1800,1022,4.533001684631e-20,3.677325611667e-21
200,PHASE_DISCHARGE,1800,1023,3.182200367437e-19,5.118173371706e-20
200,PHASE_DISCHARGE,1800,1024,1.983935585560e-18,4.813197229635e-19
200,PHASE_DISCHARGE,1800,1025,1.098099757672e-17,3.597122717115e-18
200,PHASE_DISCHARGE,1800,1026,5.393331545778e-17,2.249337660725e-17
200,PHASE_DISCHARGE,1800,1027,2.348985741810e-16,1.204171904396e-16
200,PHASE_DISCHARGE,1800,1028,9.064040328321e-16,5.585925212148e-16
200,PHASE_DISCHARGE,1800,1029,3.095074425319e-15,2.260992410866e-15
200,PHASE_DISCHARGE,1800,1030,9.338178680694e-15,8.019076666074e-15
200,PHASE_DISCHARGE,1800,1031,2.484400206055e-14,2.498394515422e-14
200,PHASE_DISCHARGE,1800,1032,5.812853003242e-14,6.846910485258e-14
200,PHASE_DISCHARGE,1800,1033,1.191777560615e-13,1.651257513763e-13
200,PHASE_DISCHARGE,1800,1034,2.130365440355e-13,3.503069806816e-13
200,PHASE_DISCHARGE,1800,1035,3.296171519371e-13,6.528807540064e-13
200,PHASE_DISCHARGE,1800,1036,4.365792649808e-13,1.066392988364e-12
200,PHASE_DISCHARGE,1800,1037,4.861462648364e-13,1.520345941620e-12
200,PHASE_DISCHARGE,1800,1038,4.403607822765e-13,1.879380482720e-12
200,PHASE_DISCHARGE,1800,1039,3.018715491148e-13,1.991448993059e-12
200,PHASE_DISCHARGE,1800,1040,1.240442629066e-13,1.770533253146e-12
200,PHASE_DISCHARGE,1800,1041,-1.562529394469e-14,1.260105890895e-12
200,PHASE_DISCHARGE,1800,1042,-6.350973181113e-14,6.236740983842e-13
200,PHASE_DISCHARGE,1800,1043,-2.165996513882e-14,6.074099527898e-14
200,PHASE_DISCHARGE,1800,1044,6.138693991108e-14,-2.935358266453e-13
200,PHASE_DISCHARGE,1800,1045,1.292586432726e-13,-4.168962334557e-13
200,PHASE_DISCHARGE,1800,1046,1.519796539829e-13,-3.761491505013e-13
200,PHASE_DISCHARGE,1800,1047,1.331082940153e-13,-2.654345103187e-13
200,PHASE_DISCHARGE,1800,1048,9.423617148991e-14,-1.555434361122e-13
200,PHASE_DISCHARGE,1800,1049,5.590885771243e-14,-7.763374672093e-14
200,PHASE_DISCHARGE,1800,1050,2.834130859156e-14,-3.342446168880e-14
200,PHASE_DISCHARGE,1800,1051,1.242016729929e-14,-1.249786814481e-14
200,PHASE_DISCHARGE,1800,1052,4.741591065245e-15,-4.072483573975e-15
200,PHASE_DISCHARGE,1800,1053,1.585237728443e-15,-1.157808478573e-15
200,PHASE_DISCHARGE,1800,1054,4.658777914641e-16,-2.869550437067e-16
200,PHASE_DISCHARGE,1800,1055,1.206864453726e-16,-6.181330534007e-17
200,PHASE_DISCHARGE,1800,1056,2.761565322930e-17,-1.150226998426e-17
200,PHASE_DISCHARGE,1800,1057,5.590455037881e-18,-1.827831571205e-18
200,PHASE_DISCHARGE,1800,1058,1.002435493933e-18,-2.425093717843e-19
200,PHASE_DISCHARGE,1800,1059,1.593602166688e-19,-2.551087907324e-20
200,PHASE_DISCHARGE,1800,1060,2.247571890011e-20,-1.804769207724e-21
200,PHASE_DISCHARGE,1800,1061,2.813647448146e-21,-4.302055589828e-24
200,PHASE_DISCHARGE,1800,1062,3.127431711663e-22,2.414728216200e-23
200,PHASE_DISCHARGE,1800,1063,3.087039021227e-23,4.843730060435e-24
200,PHASE_DISCHARGE,1800,1064,2.706103319630e-24,6.456343008212e-25
200,PHASE_DISCHARGE,1800,1065,2.106417340053e-25,6.811781222478e-26
200,PHASE_DISCHARGE,1800,1066,1.455549684936e-26,6.005624539059e-27
200,PHASE_DISCHARGE,1800,1067,8.924940125769e-28,4.532104757503e-28
200,PHASE_DISCHARGE,1800,1068,4.852992098011e-29,2.964788602232e-29
200,PHASE_DISCHARGE,1800,1069,2.338139201429e-30,1.693847847163e-30
200,PHASE_DISCHARGE,1800,1070,9.969944673214e-32,8.491188521614e-32
200,PHASE_DISCHARGE,1800,1071,3.756799142925e-33,3.746191208925e-33
200,PHASE_DISCHARGE,1800,1072,1.248431062870e-34,1.457450942334e-34
200,PHASE_DISCHARGE,1800,1073,3.648676546764e-36,5.006272228498e-36
200,PHASE_DISCHARGE,1800,1074,9.342523406293e-38,1.519285827333e-37
200,PHASE_DISCHARGE,1800,1075,2.084240324189e-39,4.074259297023e-39
200,PHASE_DISCHARGE,1800,1076,4.017354354824e-41,9.652152925555e-41
200,PHASE_DISCHARGE,1800,1077,6.599256098845e-43,2.018543116896e-42
200,PHASE_DISCHARGE,1800,1078,9.011703169277e-45,3.721448632969e-44
200,PHASE_DISCHARGE,1800,1079,9.692907374003e-47,6.035865503418e-46
200,PHASE_DISCHARGE,1800,1080,6.963599577450e-49,8.585051352320e-48
200,PHASE_DISCHARGE,1800,1081,2.912204206936e-52,1.065639487359e-49
200,PHASE_DISCHARGE,1800,1082,1.094856160170e-48,-1.366408357946e-47
200,PHASE_DISCHARGE,1800,1083,1.382876501209e-46,-8.656845514017e-46
200,PHASE_DISCHARGE,1800,1084,1.173134392483e-44,-4.859674602138e-44
200,PHASE_DISCHARGE,1800,1085,7.889413960736e-43,-2.418333636903e-42
200,PHASE_DISCHARGE,1800,1086,4.433980917286e-41,-1.067029188199e-40
200,PHASE_DISCHARGE,1800,1087,2.132634440792e-39,-4.174256944500e-39
200,PHASE_DISCHARGE,1800,1088,8.891300148804e-38,-1.447495241925e-37
200,PHASE_DISCHARGE,1800,1089,3.237964508301e-36,-4.447066846052e-36
200,PHASE_DISCHARGE,1800,1090,1.035108348596e-34,-1.209496052049e-34
200,PHASE_DISCHARGE,1800,1091,2.914486051112e-33,-2.908743646634e-33
200,PHASE_DISCHARGE,1800,1092,7.244660873747e-32,-6.175332507848e-32
200,PHASE_DISCHARGE,1800,1093,1.592490990883e-30,-1.154661657230e-30
200,PHASE_DISCHARGE,1800,1094,3.099218792313e-29,-1.895093053609e-29
200,PHASE_DISCHARGE,1800,1095,5.344413402625e-28,-2.716601613125e-28
200,PHASE_DISCHARGE,1800,1096,8.170558215782e-27,-3.375012496458e-27
200,PHASE_DISCHARGE,1800,1097,1.107728187075e-25,-3.587097115764e-26
200,PHASE_DISCHARGE,1800,1098,1.331911568182e-24,-3.183392207728e-25
200,PHASE_DISCHARGE,1800,1099,1.420094868225e-23,-2.234082326947e-24
200,PHASE_DISCHARGE,1800,1100,1.342155644795e-22,-1.041775567570e-23
200,PHASE_DISCHARGE,1800,1101,1.123750319161e-21,1.260622306801e-24
200,PHASE_DISCHARGE,1800,1102,8.327807278824e-21,6.653037980445e-22
200,PHASE_DISCHARGE,1800,1103,5.455575951530e-20,8.710942446762e-21
200,PHASE_DISCHARGE,1800,1104,3.153892382611e-19,7.616818766266e-20
200,PHASE_DISCHARGE,1800,1105,1.605118537926e-18,5.241439095929e-19
200,PHASE_DISCHARGE,1800,1106,7.167271170300e-18,2.982468876777e-18
200,PHASE_DISCHARGE,1800,1107,2.794198513210e-17,1.430213195761e-17
200,PHASE_DISCHARGE,1800,1108,9.440170565129e-17,5.812873914844e-17
200,PHASE_DISCHARGE,1800,1109,2.730574897246e-16,1.994756409797e-16
200,PHASE_DISCHARGE,1800,1110,6.615946926736e-16,5.688974310022e-16
200,PHASE_DISCHARGE,1800,1111,1.281956706073e-15,1.294280565566e-15
200,PHASE_DISCHARGE,1800,1112,1.738501387343e-15,2.071479637941e-15
200,PHASE_DISCHARGE,1800,1113,5.933366397954e-16,9.123019918062e-16
200,PHASE_DISCHARGE,1800,1114,-5.182977273037e-15,-8.225132596541e-15
200,PHASE_DISCHARGE,1800,1115,-1.968848093819e-14,-3.812036708692e-14
200,PHASE_DISCHARGE,1800,1116,-4.538348115406e-14,-1.084875171387e-13
200,PHASE_DISCHARGE,1800,1117,-7.857923526451e-14,-2.397483825908e-13
200,PHASE_DISCHARGE,1800,1118,-1.063798245926e-13,-4.391986830551e-13
200,PHASE_DISCHARGE,1800,1119,-1.097765112018e-13,-6.857240676402e-13
200,PHASE_DISCHARGE,1800,1120,-7.417229328016e-14,-9.257183473218e-13
200,PHASE_DISCHARGE,1800,1121,-1.341251341150e-15,-1.089700859897e-12
200,PHASE_DISCHARGE,1800,1122,8.726107924093e-14,-1.124450432260e-12
200,PHASE_DISCHARGE,1800,1123,1.606363139183e-13,-1.020709320532e-12
200,PHASE_DISCHARGE,1800,1124,1.953720996053e-13,-8.170066210748e-13
200,PHASE_DISCHARGE,1800,1125,1.871401814641e-13,-5.775792220765e-13
200,PHASE_DISCHARGE,1800,1126,1.492110233395e-13,-3.610101085777e-13
200,PHASE_DISCHARGE,1800,1127,1.015342958443e-13,-1.996268358298e-13
200,PHASE_DISCHARGE,1800,1128,5.976900474771e-14,-9.768286664528e-14
200,PHASE_DISCHARGE,1800,1129,3.068639812724e-14,-4.229353636041e-14
200,PHASE_DISCHARGE,1800,1130,1.381467704883e-14,-1.619512643061e-14
200,PHASE_DISCHARGE,1800,1131,5.473339283195e-15,-5.479839475614e-15
200,PHASE_DISCHARGE,1800,1132,1.913435655580e-15,-1.636129403813e-15
200,PHASE_DISCHARGE,1800,1133,5.913586386823e-16,-4.301520332428e-16
200,PHASE_DISCHARGE,1800,1134,1.617979321627e-16,-9.927149116458e-17
200,PHASE_DISCHARGE,1800,1135,3.923104318377e-17,-2.001575015193e-17
200,PHASE_DISCHARGE,1800,1136,8.436238707488e-18,-3.499647755199e-18
200,PHASE_DISCHARGE,1800,1137,1.609750345233e-18,-5.239771563268e-19
200,PHASE_DISCHARGE,1800,1138,2.726491842749e-19,-6.560892730767e-20
200,PHASE_DISCHARGE,1800,1139,4.099750883643e-20,-6.515549159049e-21
200,PHASE_DISCHARGE,1800,1140,5.472942869602e-21,-4.336633546590e-22
200,PHASE_DISCHARGE,1800,1141,6.485283026233e-22,-3.506917970822e-25
200,PHASE_DISCHARGE,1800,1142,6.819376662148e-23,5.329066084491e-24
200,PHASE_DISCHARGE,1800,1143,6.359937788147e-24,1.003612463181e-24
200,PHASE_DISCHARGE,1800,1144,5.257115889538e-25,1.258851227732e-25
200,PHASE_DISCHARGE,1800,1145,3.847806453792e-26,1.247615614017e-26
200,PHASE_DISCHARGE,1800,1146,2.490556822338e-27,1.029734772236e-27
200,PHASE_DISCHARGE,1800,1147,1.423191737969e-28,7.239181580562e-29
200,PHASE_DISCHARGE,1800,1148,7.163659124345e-30,4.382588862305e-30
200,PHASE_DISCHARGE,1800,1149,3.166534877947e-31,2.296702538284e-31
200,PHASE_DISCHARGE,1800,1150,1.223966587807e-32,1.043459249027e-32
200,PHASE_DISCHARGE,1800,1151,4.111893385527e-34,4.103468600277e-34
200,PHASE_DISCHARGE,1800,1152,1.189592588484e-35,1.389448417212e-35
200,PHASE_DISCHARGE,1800,1153,2.919749081242e-37,4.006285886236e-37
200,PHASE_DISCHARGE,1800,1154,5.917877076610e-39,9.615528124164e-39
200,PHASE_DISCHARGE,1800,1155,9.346501130028e-41,1.821549375919e-40
200,PHASE_DISCHARGE,1800,1156,9.634263394553e-43,2.289390129111e-42
200,PHASE_DISCHARGE,1800,1157,1.505794984867e-47,-9.308445878280e-46
200,PHASE_DISCHARGE,1800,1158,-2.526707083987e-46,-1.077554254769e-45
200,PHASE_DISCHARGE,1800,1159,-5.961864326056e-48,-3.829497206894e-47
200,PHASE_DISCHARGE,1800,1160,-7.040437127054e-50,-9.149756442505e-49
200,PHASE_DISCHARGE,1800,1161,2.252973846645e-53,-6.102160235020e-50
200,PHASE_DISCHARGE,1800,1162,3.242147010791e-49,-4.100450358951e-48
200,PHASE_DISCHARGE,1800,1163,3.885513104711e-47,-2.447499069366e-46
200,PHASE_DISCHARGE,1800,1164,3.119752221337e-45,-1.297414705539e-44
200,PHASE_DISCHARGE,1800,1165,1.986412862763e-43,-6.106064678678e-43
200,PHASE_DISCHARGE,1800,1166,1.057384631365e-41,-2.550134653914e-41
